url,category_code,category_description,date_added,source,notes
http://www.bbc.co.uk/iplayer/episode/b099161r/snowfall-series-1-episode-1,,,,,
http://gb.eurosportplayer.com/,,,,,
http://www.skystore.com/product/transformers-the-last-knight/64e09f17-6a4c-4dd0-83bb-d007f93d776f,,,,,
http://www.mtv.co.uk/,,,,,
www.hbonordic.no,,,,,
https://tv.nrk.no/direkte/nrk1,,,,,
https://sumo.tv2.no/direkte-tv,,,,,
http://www.atresplayer.com/directos/television/antena3/,,,,,
http://www.atresplayer.com/directos/television/lasexta/,,,,,
http://hbonordic.com/,,,,,
http://www.oppetarkiv.se/,,,,,
http://mediathek.daserste.de/Mankells-Wallander/Mankells-Wallander-Das-Schmetterling-T/Video?bcastId=10318954&documentId=46926094,,,,,
https://www.zdf.de/live-tv,,,,,
http://www.raiplay.it/dirette/rai2,,,,,
http://www.raiplay.it/dirette/raisportpiuhd,,,,,
